toxicity,similarity
0.0,0.9686209559440613,1
0.0,0.964230477809906,1
0.0,0.9704762101173401,1
0.0,0.9699109196662903,1
0.0,0.9671599268913269,1
0.0,0.9681496620178223,1
0.0,0.9687418341636658,1
0.0,0.9676529765129089,1
0.0,0.9709482789039612,1
0.0,0.9699338674545288,1
0.0,0.9684886336326599,1
0.0,0.9692764282226562,1
0.0,0.9635314345359802,1
0.0033333333333333335,0.967138409614563,1
0.0,0.9369759559631348,1
0.0,0.966962456703186,1
0.013333333333333334,0.944702684879303,1
0.0,0.9650105237960815,1
0.0,0.955333411693573,1
0.0,0.9616898894309998,1
0.0,0.9705588221549988,1
0.0,0.9611161947250366,1
0.0,0.971143901348114,1
0.0,0.9643911719322205,1
0.0,0.9420406818389893,1
0.0,0.9663562774658203,1
0.0,0.9669515490531921,1
0.0,0.9700576066970825,1
0.0,0.9668866991996765,1
0.0,0.9359073638916016,1
0.0,0.9599171876907349,1
0.0,0.9696331024169922,1
0.0,0.9620762467384338,1
0.0,0.9642531275749207,1
0.0,0.966460645198822,1
0.0,0.9504194259643555,1
0.0,0.9676687121391296,1
0.0,0.9660652875900269,1
0.0,0.9705663323402405,1
0.0,0.9660341143608093,1
0.0,0.9685626029968262,1
0.0,0.9532305002212524,1
0.0033333333333333335,0.9704241752624512,1
0.0,0.9410460591316223,1
0.0,0.9309026002883911,1
0.0,0.9345707297325134,1
0.0,0.9665490984916687,1
0.0,0.9647214412689209,1
0.0,0.9689896702766418,1
0.0,0.9667919278144836,1
0.0,0.968290388584137,1
0.0,0.9655749797821045,1
0.0,0.9671334624290466,1
0.0,0.9638796448707581,1
0.0,0.9733002781867981,1
0.0,0.9718897342681885,1
0.0,0.9493805766105652,1
0.0,0.9707010388374329,1
0.0,0.9598031640052795,1
0.0,0.9725005030632019,1
0.0,0.9704156517982483,1
0.0,0.9715850949287415,1
0.0,0.9708256125450134,1
0.0,0.915569543838501,1
0.0,0.9709340333938599,1
0.0,0.9732846021652222,1
0.0,0.9678687453269958,1
0.0,0.9732560515403748,1
0.0,0.9173574447631836,1
0.0,0.9692291617393494,1
0.0,0.9721623063087463,1
0.0,0.9656141996383667,1
0.0,0.9732601046562195,1
0.0,0.9629862904548645,1
0.0,0.9706453084945679,1
0.0,0.9722375273704529,1
0.0,0.9735857844352722,1
0.0,0.9536892175674438,1
0.0,0.9739876389503479,1
0.0,0.960676372051239,1
0.0,0.9316724538803101,1
0.0,0.9705842733383179,1
0.0,0.9006279706954956,1
0.0,0.9645818471908569,1
0.0,0.9613600373268127,1
0.0,0.9699270725250244,1
0.0,0.9690068960189819,1
0.0,0.9700124263763428,1
0.0,0.9715554118156433,1
0.0,0.9699761271476746,1
0.0,0.9660611748695374,1
0.0,0.9673841595649719,1
0.0,0.8935354948043823,1
0.0,0.9713676571846008,1
0.0,0.9712769985198975,1
0.0,0.9708999991416931,1
0.0,0.971047043800354,1
0.0,0.9590503573417664,1
0.0,0.9567583203315735,1
0.0,0.9611987471580505,1
0.0,0.9652129411697388,1
0.0,0.9455260038375854,1
0.0,0.9633350968360901,1
0.0,0.9554879069328308,1
0.0,0.96675705909729,1
0.0,0.95560222864151,1
0.0,0.96516352891922,1
0.0,0.9705479145050049,1
0.0,0.9267541766166687,1
0.0,0.970911979675293,1
0.0,0.970342218875885,1
0.0,0.9697116017341614,1
0.0,0.9708466529846191,1
0.0,0.898895263671875,1
0.0,0.9560456871986389,1
0.0,0.9462676644325256,1
0.016666666666666666,0.9555327892303467,1
0.0,0.9691401124000549,1
0.0,0.9717528820037842,1
0.01,0.9666734337806702,1
0.0,0.881830632686615,1
0.0,0.9704223275184631,1
0.0,0.9654492735862732,1
0.0,0.9694640636444092,1
0.0,0.9682921767234802,1
0.0,0.9554511308670044,1
0.0,0.9719264507293701,1
0.0,0.9421797394752502,1
0.0,0.9689057469367981,1
0.0,0.9136673808097839,1
0.0,0.9596429467201233,1
0.0,0.9680070281028748,1
0.0,0.9700443148612976,1
0.0,0.9681422710418701,1
0.0,0.9674593806266785,1
0.0,0.9690164923667908,1
0.0033333333333333335,0.9716117978096008,1
0.0,0.9051960110664368,1
0.0,0.9692517518997192,1
0.0,0.9765689373016357,1
0.01,0.9679858684539795,1
0.006666666666666667,0.9450910687446594,1
0.0,0.9692369103431702,1
0.0,0.9122454524040222,1
0.0,0.9625402688980103,1
0.0,0.9687151908874512,1
0.0,0.9691734910011292,1
0.0,0.9687685966491699,1
0.0,0.9698289632797241,1
0.0,0.9678166508674622,1
0.0,0.9691498875617981,1
0.0,0.9555026888847351,1
0.0,0.9681934118270874,1
0.0033333333333333335,0.9636951684951782,1
0.0,0.9737038016319275,1
0.0033333333333333335,0.9360493421554565,1
0.0,0.9617999196052551,1
0.0,0.923289954662323,1
0.0,0.9762380123138428,1
0.0,0.9561733603477478,1
0.0,0.9697020053863525,1
0.0,0.9737603664398193,1
0.0,0.9737107753753662,1
0.0,0.9702116847038269,1
0.0,0.972315788269043,1
0.0,0.9332886934280396,1
0.0,0.9507319927215576,1
0.0,0.8849870562553406,1
0.0,0.9718061685562134,1
0.0,0.966343879699707,1
0.0,0.9725781083106995,1
0.0,0.9728139042854309,1
0.0,0.8844885230064392,1
0.13666666666666666,0.9707133769989014,1
0.0,0.9723538756370544,1
0.0,0.9703469276428223,1
0.0,0.9671233892440796,1
0.0,0.971017599105835,1
0.0,0.9559887051582336,1
0.0,0.9712005853652954,1
0.0,0.9366284012794495,1
0.0,0.9281788468360901,1
0.0,0.967793345451355,1
0.0,0.9491430521011353,1
0.0,0.9482575058937073,1
0.0,0.9718300700187683,1
0.0,0.9589148759841919,1
0.0,0.9554224014282227,1
0.0,0.9686943888664246,1
0.0,0.9662033319473267,1
0.0,0.9705900549888611,1
0.0,0.9290710687637329,1
0.0,0.9730139970779419,1
0.0,0.9735345840454102,1
0.0,0.9741803407669067,1
0.0,0.9683212041854858,1
0.0,0.9738732576370239,1
0.0,0.9722760915756226,1
0.0,0.9674775004386902,1
0.0,0.9714676737785339,1
0.0,0.9728407263755798,1
0.0,0.9716962575912476,1
0.0,0.9638574719429016,1
0.0,0.9624645113945007,1
0.0,0.9714184403419495,1
0.0,0.972439706325531,1
0.0,0.9741395115852356,1
0.0,0.9650648236274719,1
0.0,0.9701744914054871,1
0.0,0.8954178094863892,1
0.0,0.966277539730072,1
0.013333333333333334,0.950615406036377,1
0.0,0.9686875343322754,1
0.0,0.9731605648994446,1
0.0,0.9474411010742188,1
0.0,0.9732667207717896,1
0.0,0.9475431442260742,1
0.0,0.9412330985069275,1
0.0,0.9160488843917847,1
0.0,0.9694228768348694,1
0.0,0.9697611331939697,1
0.0,0.9614936113357544,1
0.0,0.9593307971954346,1
0.0,0.9632799029350281,1
0.0,0.9688451290130615,1
0.0,0.9607768654823303,1
0.0,0.9723979234695435,1
0.0,0.9695257544517517,1
0.0,0.9720709919929504,1
0.0,0.9657226800918579,1
0.0,0.9716659188270569,1
0.0,0.9733997583389282,1
0.0,0.9632041454315186,1
0.0,0.9722527861595154,1
0.0,0.9603251218795776,1
0.0,0.9650341272354126,1
0.0,0.9730672836303711,1
0.0,0.9712154269218445,1
0.0,0.9565503001213074,1
0.0,0.9618311524391174,1
0.0,0.9729561805725098,1
0.0,0.9662465453147888,1
0.0,0.9646491408348083,1
0.0,0.9535204768180847,1
0.0,0.9598143100738525,1
0.0,0.9705990552902222,1
0.0,0.8993873596191406,1
0.0,0.9719099402427673,1
0.0,0.970780611038208,1
0.0,0.9670368432998657,1
0.0,0.9668474197387695,1
0.0,0.9730504751205444,1
0.0,0.9582744836807251,1
0.0,0.9710249900817871,1
0.0,0.9769337773323059,1
0.0,0.9753386974334717,1
0.0,0.9692253470420837,1
0.0,0.9725419282913208,1
0.0,0.9732609391212463,1
0.0,0.9764129519462585,1
0.0,0.9764805436134338,1
0.0,0.965157151222229,1
0.0,0.9757156372070312,1
0.0,0.9737260341644287,1
0.0,0.9732047319412231,1
0.0,0.9371645450592041,1
0.0,0.9729207158088684,1
0.0,0.966570258140564,1
0.0,0.9733436107635498,1
0.0,0.9726677536964417,1
0.0,0.9470347166061401,1
0.0,0.9668261408805847,1
0.0,0.9569878578186035,1
0.0,0.9063965082168579,1
0.0,0.9734941720962524,1
0.0,0.9727820158004761,1
0.0,0.9625420570373535,1
0.0,0.974680483341217,1
0.0,0.9445641040802002,1
0.0,0.9390830993652344,1
0.0,0.9722643494606018,1
0.0,0.9748104214668274,1
0.0,0.9721607565879822,1
0.07,0.8777948021888733,1
0.0,0.9189667105674744,1
0.0,0.9684223532676697,1
0.0033333333333333335,0.9226893782615662,1
0.0,0.9587904810905457,1
0.0,0.9728593230247498,1
0.0,0.9714623093605042,1
0.0,0.9534301161766052,1
0.0,0.9080710411071777,1
0.0,0.9684479832649231,1
0.0,0.9727246165275574,1
0.0,0.9479426145553589,1
0.0,0.9741751551628113,1
0.0,0.9708391427993774,1
0.0,0.9677197933197021,1
0.0,0.9723779559135437,1
0.0,0.9687740206718445,1
0.0033333333333333335,0.9733105301856995,1
0.0,0.9501297473907471,1
0.016666666666666666,0.9525554180145264,1
0.0,0.9277265071868896,1
0.0,0.9715920686721802,1
0.0,0.97411048412323,1
0.0,0.948254406452179,1
0.0,0.9685500860214233,1
0.03333333333333333,0.9480936527252197,1
0.0,0.9318749904632568,1
0.0,0.9735099077224731,1
0.0,0.9706129431724548,1
0.0,0.9602689743041992,1
0.0,0.971176028251648,1
0.0,0.967914342880249,1
0.0,0.9477249979972839,1
0.0,0.9718896150588989,1
0.0,0.9733671545982361,1
0.0,0.9725725650787354,1
0.0,0.9716811776161194,1
0.0,0.9726921916007996,1
0.0,0.9738686084747314,1
0.0,0.9649041295051575,1
0.0,0.9730237126350403,1
0.0,0.973214328289032,1
0.0,0.9354808926582336,1
0.0,0.973267674446106,1
0.0,0.9525604248046875,1
0.0,0.973010241985321,1
0.0,0.9731189012527466,1
0.0,0.9707075953483582,1
0.0,0.8917368650436401,1
0.0,0.9703800678253174,1
0.0,0.9568226933479309,1
0.0,0.9724684357643127,1
0.0,0.9560632109642029,1
0.0,0.9739181995391846,1
0.0,0.9732943177223206,1
0.0,0.9723849296569824,1
0.0,0.9700703024864197,1
0.0,0.9674432873725891,1
0.0,0.9654310345649719,1
0.0,0.9697362184524536,1
0.0,0.9211095571517944,1
0.0,0.9626361131668091,1
0.0,0.9714822173118591,1
0.0,0.9702132940292358,1
0.0,0.9547598958015442,1
0.0,0.9715309739112854,1
0.0,0.9733678102493286,1
0.0,0.9675201773643494,1
0.0,0.971727192401886,1
0.0,0.974551796913147,1
